,Unnamed: 0,ckiptagger,pkuseg,fastHan,PyNLPIR,stanza,spacy,ltp,jiagu,lac,snownlp,target,char,pymorphy,rus
27340,27340,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,铁,,
27341,27341,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,路,,
27342,27342,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27343,27343,NN,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,这,,
27344,27344,NN,M,M,M,M,M,PN,M,NN,M,M,条,,
27345,27345,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,街,,
27346,27346,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,就,,
27347,27347,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,成,,
27348,27348,NN,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,为,,
27349,27349,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,铁,,
27350,27350,VA,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,路,,
27351,27351,VA,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,职,,
27352,27352,VV,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,工,,
27353,27353,VV,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,居,,
27354,27354,VV,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,住,,
27355,27355,VV,NN,NN,NN,DEG,NN,NN,NN,NN,NN,NN,区,,
27356,27356,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
27357,27357,VV,NR,PU,PU,PU,PU,PU,PU,PU,NR,PU,-,,
27358,27358,VV,NR,PU,PU,PU,PU,PU,PU,PU,NR,PU,-,,
27359,27359,VV,NR,PU,PU,PU,PU,PU,PU,PU,NR,PU,-,,
27360,27360,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,,
27361,27361,BA,BA,BA,BA,BA,BA,BA,BA,BA,BA,BA,把,,
27362,27362,VV,NN,JJ,NN,JJ,JJ,NN,NN,NN,NN,JJ,职,,
27363,27363,VV,NN,JJ,NN,JJ,JJ,NN,NN,NN,NN,JJ,业,,
27364,27364,VV,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,医,,
27365,27365,VV,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,生,,
27366,27366,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
27367,27367,VV,NN,CD,NN,CD,JJ,NN,NN,NN,NN,CD,双,,
27368,27368,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,手,,
27369,27369,VV,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,叠,,
27370,27370,P,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,到,,
27371,27371,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,自,,
27372,27372,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,己,,
27373,27373,NN,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,胸,,
27374,27374,LC,NN,NN,NN,NN,VV,NN,NN,NN,NN,LC,前,,
27375,27375,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27376,27376,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,说,,
27377,27377,AS,AS,AS,AS,AS,AS,AS,AS,AS,DEG,AS,了,,
27378,27378,AS,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,起,,
27379,27379,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,来,,
27380,27380,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,：,,
27381,27381,P,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,“,,
27382,27382,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,你,,
27383,27383,NN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,这,,
27384,27384,VV,PN,PN,PN,NN,PN,PN,PN,PN,PN,PN,儿,,
27385,27385,VE,VE,VE,VE,VA,VE,VE,VE,VE,VV,VE,有,,
27386,27386,VV,VV,VV,VV,VA,VV,VV,VV,VV,VV,VV,抽,,
27387,27387,DEC,DEC,DEC,DEC,DEC,DEC,VV,DEC,DEC,DEC,DEC,的,,
27388,27388,NN,VV,AD,VV,VV,AD,VV,VV,VV,AD,AD,没,,
27389,27389,VE,VV,AD,VV,VV,AD,VV,VV,VV,AD,AD,有,,
27390,27390,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,？,,
27391,27391,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,”,,
27392,27392,AD,PN,AD,AD,AD,AD,PN,VV,VV,PN,AD,怎,,
27393,27393,AD,VV,VV,VV,VV,VV,PN,VV,VV,VV,VV,能,,
27394,27394,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,容,,
27395,27395,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,忍,,
27396,27396,VV,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,这,,
27397,27397,CD,CD,CD,CD,CD,CD,CD,VV,VA,CD,CD,一,,
27398,27398,VV,VV,VV,VV,NN,VV,CD,VV,VA,VV,VV,闪,,
27399,27399,AD,VV,AD,VV,VV,VV,CD,VV,VA,AD,AD,即,,
27400,27400,VV,VV,VV,VV,VV,VV,CD,VV,VA,VV,VV,逝,,
27401,27401,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
27402,27402,NT,NN,NN,NN,NN,NN,NT,NT,NN,NT,NN,瞬,,
27403,27403,NT,NN,NN,NN,NN,NN,NT,NT,NN,NT,NN,间,,
27404,27404,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,：,,
27405,27405,NN,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,潮,,
27406,27406,NN,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,湿,,
27407,27407,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
27408,27408,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,雪,,
27409,27409,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,花,,
27410,27410,NN,AD,AD,AD,AD,AD,VA,VA,AD,AD,AD,缓,,
27411,27411,NN,AD,AD,AD,AD,AD,VA,VA,AD,AD,AD,慢,,
27412,27412,NN,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,飞,,
27413,27413,NN,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,舞,,
27414,27414,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27415,27415,JJ,VA,JJ,VA,JJ,JJ,JJ,JJ,JJ,JJ,JJ,活,,
27416,27416,JJ,VA,JJ,VA,JJ,JJ,JJ,JJ,JJ,JJ,JJ,生,,
27417,27417,JJ,VA,JJ,VA,DEG,JJ,JJ,JJ,JJ,JJ,JJ,生,,
27418,27418,DEG,DEG,DEG,DEG,DEG,DEG,VA,DEG,DEG,DEG,DEG,的,,
27419,27419,NN,JJ,JJ,NN,JJ,JJ,NN,NN,NN,NN,JJ,女,,
27420,27420,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,孩,,
27421,27421,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,子,,
27422,27422,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,竟,,
27423,27423,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,然,,
27424,27424,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,纵,,
27425,27425,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,身,,
27426,27426,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,投,,
27427,27427,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,入,,
27428,27428,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,它,,
27429,27429,DT,AD,DT,DT,DT,DT,DT,DT,DT,DT,DT,那,,
27430,27430,NN,VV,VV,ON,NN,AD,ON,ON,VV,NR,ON,呜,,
27431,27431,NN,VV,VV,ON,NN,AD,ON,ON,VV,PU,ON,呜,,
27432,27432,NN,VV,VV,VA,NN,VA,ON,VA,VV,VA,VA,低,,
27433,27433,NN,VV,VV,VV,NN,VV,ON,NN,VV,VV,VV,咽,,
27434,27434,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
27435,27435,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,旋,,
27436,27436,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,涡,,
27437,27437,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,之,,
27438,27438,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,中,,
27439,27439,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,—,,
27440,27440,PU,PU,PU,PU,NN,PU,PU,PU,PU,PU,PU,—,,
27441,27441,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,VV,离,,
27442,27442,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,开,,
27443,27443,NN,NN,NN,NN,VV,NN,VV,NN,NN,NN,NN,生,,
27444,27444,NN,NN,NN,NN,NN,NN,VV,NN,NN,NN,NN,活,,
27445,27445,VV,VV,VV,AD,NN,VV,VA,VV,VV,AD,VV,远,,
27446,27446,SP,VV,VV,VV,AD,VV,VA,VV,VV,VV,VV,去,,
27447,27447,PU,NN,PU,PU,PU,PU,PU,PU,PU,PU,PU,.,,
27448,27448,PU,NN,PU,PU,PU,PU,PU,PU,PU,PU,PU,.,,
27449,27449,PU,NN,PU,PU,PU,CD,PU,PU,PU,PU,PU,.,,
27450,27450,PU,NN,PU,PU,PU,CD,PU,PU,PU,PU,PU,.,,
27451,27451,PU,NN,PU,PU,PU,PU,PU,PU,PU,PU,PU,.,,
27452,27452,PU,NN,PU,PU,PU,PU,PU,PU,PU,PU,PU,.,,
27453,27453,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,女,,
27454,27454,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,人,,
27455,27455,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,哭,,
27456,27456,AS,AS,AS,AS,AS,AS,AS,AS,AS,DEG,AS,了,,
27457,27457,AS,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,起,,
27458,27458,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,来,,
27459,27459,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27460,27460,VV,VA,AD,AD,AD,AD,AD,AD,AD,AD,AD,频,,
27461,27461,VV,VA,AD,AD,AD,AD,AD,AD,AD,AD,AD,频,,
27462,27462,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,点,,
27463,27463,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,头,,
27464,27464,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27465,27465,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,医,,
27466,27466,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,生,,
27467,27467,P,P,P,P,P,P,P,P,P,P,P,在,,
27468,27468,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,她,,
27469,27469,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,眼,,
27470,27470,LC,NN,NN,NN,NN,NN,NN,NN,NN,NN,LC,里,,
27471,27471,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,看,,
27472,27472,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,到,,
27473,27473,AS,AS,AS,AS,AS,AS,AS,AS,AS,DEG,AS,了,,
27474,27474,DT,DT,DT,DT,DT,AD,DT,DT,DT,DT,DT,那,,
27475,27475,VV,PN,M,DT,M,AD,PN,PN,PN,PN,M,种,,
27476,27476,NN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,,
27477,27477,NN,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,认,,
27478,27478,NN,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,为,,
27479,27479,VC,VV,VC,VC,VC,VC,VC,VC,VC,VC,VC,是,,
27480,27480,VV,VV,NN,VV,VV,NN,VV,VV,VV,VV,NN,希,,
27481,27481,VV,VV,NN,VV,VV,NN,VV,VV,VV,VV,NN,望,,
27482,27482,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
27483,27483,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,东,,
27484,27484,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,西,,
27485,27485,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27486,27486,NN,AD,AD,AD,NN,AD,AD,NN,AD,AD,AD,实,,
27487,27487,NN,AD,AD,AD,NN,AD,AD,NN,AD,AD,AD,际,,
27488,27488,LC,AD,AD,AD,P,AD,AD,NN,AD,AD,AD,上,,
27489,27489,DT,AD,PN,DT,PN,PN,PN,PN,PN,PN,PN,那,,
27490,27490,AD,AD,AD,AD,AD,AD,AD,VC,VV,AD,AD,不,,
27491,27491,VC,AD,VC,VC,VC,AD,VC,VC,VC,VC,VC,是,,
27492,27492,VV,VV,NN,VV,NN,NN,NN,VV,NN,VV,NN,希,,
27493,27493,VV,VV,NN,VV,NN,NN,NN,VV,NN,VV,NN,望,,
27494,27494,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27495,27495,CC,CC,CC,CC,VV,AD,CC,VC,CC,CC,CC,而,,
27496,27496,AD,AD,VC,AD,VC,AD,AD,VC,AD,AD,VC,是,,
27497,27497,NN,P,P,P,P,P,P,P,P,P,P,对,,
27498,27498,VV,NN,NN,NN,NR,NN,NN,NN,NR,NN,NN,圣,,
27499,27499,NN,NN,NN,NN,NR,NN,NN,NN,NR,NN,NN,母,,
27500,27500,DEC,DEC,DEG,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
27501,27501,VV,NN,NN,NN,NN,NN,VV,VV,NN,NN,NN,感,,
27502,27502,VV,NN,NN,NN,NN,NN,VV,VV,NN,NN,NN,激,,
27503,27503,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27504,27504,NN,NN,NN,NN,NR,NN,NN,NN,NR,NN,NN,圣,,
27505,27505,NN,NN,NN,NN,NR,NN,NN,NN,NR,NN,NN,母,,
27506,27506,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,听,,
27507,27507,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,见,,
27508,27508,AS,AS,AS,AS,AS,AS,AS,AS,AS,DEG,AS,了,,
27509,27509,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,她,,
27510,27510,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
27511,27511,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,声,,
27512,27512,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,音,,
27513,27513,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27514,27514,P,P,VV,VV,P,P,VV,VV,VV,VV,VV,到,,
27515,27515,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,她,,
27516,27516,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
27517,27517,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,儿,,
27518,27518,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,子,,
27519,27519,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,身,,
27520,27520,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,边,,
27521,27521,SP,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,去,,
27522,27522,AS,AS,AS,AS,AS,AS,AS,AS,AS,DEG,AS,了,,
27523,27523,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27524,27524,P,P,P,P,P,P,P,P,P,P,P,向,,
27525,27525,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,,
27526,27526,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,伸,,
27527,27527,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,出,,
27528,27528,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,拯,,
27529,27529,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,救,,
27530,27530,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,之,,
27531,27531,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,手,,
27532,27532,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
27533,27533,NR,NR,NR,NR,NR,VV,NR,NR,NR,NR,NN,羿,,
27534,27534,P,P,P,P,VV,P,P,P,P,P,P,在,,
27535,27535,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,膝,,
27536,27536,LC,NN,LC,LC,NN,NN,NN,NN,LC,LC,LC,上,,
27537,27537,AD,AD,AD,CD,VV,AD,AD,CD,AD,NR,AD,一,,
27538,27538,VV,VV,VV,M,VV,VV,VV,VV,VV,NR,VV,拍,,
27539,27539,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27540,27540,AD,AD,AD,AD,VV,AD,AD,AD,AD,AD,AD,即,,
27541,27541,AD,AD,AD,AD,VV,AD,AD,AD,AD,AD,AD,刻,,
27542,27542,VV,VV,VV,VV,DEG,NN,VV,VV,VV,VV,VV,站,,
27543,27543,VV,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,起,,
27544,27544,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27545,27545,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,走,,
27546,27546,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,出,,
27547,27547,NN,NN,NN,NN,NN,VV,VV,NN,NN,NN,NN,屋,,
27548,27548,LC,NN,LC,LC,VV,NN,VV,NN,NN,LC,LC,外,,
27549,27549,SP,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,去,,
27550,27550,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27551,27551,VV,VV,AD,AD,VV,VV,VV,VV,VV,AD,AD,回,,
27552,27552,VV,VV,AD,AD,VV,VV,VV,VV,VV,AD,AD,头,,
27553,27553,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,问,,
27554,27554,VV,AS,AS,AS,VV,AS,AS,AS,AS,DEG,AS,着,,
27555,27555,NN,JJ,NR,NR,NN,NN,JJ,JJ,NN,NN,NN,女,,
27556,27556,PU,NN,NR,NR,NN,NN,JJ,VA,NN,NR,VA,辛,,
27557,27557,VV,NN,VV,NR,NN,NN,JJ,NN,NN,NR,VV,道,,
27558,27558,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27559,27559,AD,PN,PN,PN,PN,PN,PN,PN,PN,NR,PN,那,,
27560,27560,VV,PN,PN,PN,NN,PN,PN,PN,PN,NR,PN,边,,
27561,27561,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,“,,
27562,27562,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,但,,
27563,27563,NT,CD,AD,CD,NN,NN,CD,NT,AD,CD,AD,不,,
27564,27564,NT,CD,AD,CD,NN,NN,CD,NT,AD,CD,AD,久,,
27565,27565,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27566,27566,PN,PN,PN,PN,PN,PN,PN,NN,PN,PN,PN,大,,
27567,27567,PN,PN,PN,PN,PN,PN,PN,NN,PN,PN,PN,家,,
27568,27568,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,也,,
27569,27569,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,都,,
27570,27570,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,听,,
27571,27571,DER,DER,DER,DER,VV,DER,DER,VV,VV,DER,DER,得,,
27572,27572,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,纯,,
27573,27573,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,熟,,
27574,27574,AS,AS,AS,AS,AS,AS,AS,AS,AS,AS,AS,了,,
27575,27575,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27576,27576,AD,AD,AD,AD,AD,AD,VV,VC,VV,AD,AD,便,,
27577,27577,AD,VV,VC,VC,VC,VC,VC,VC,VC,VC,VC,是,,
27578,27578,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,最,,
27579,27579,VA,VA,VA,VA,VA,VA,VA,NN,VA,VV,VA,慈,,
27580,27580,VA,VA,VA,VA,VA,VA,VA,NN,VA,NR,VA,悲,,
27581,27581,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
27582,27582,VV,NN,VV,VV,NN,VV,VV,VV,VV,VV,VV,念,,
27583,27583,VV,NN,VV,VV,NN,VV,VV,VV,VV,VV,VV,佛,,
27584,27584,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
27585,27585,NN,NN,NN,NN,DEG,NN,NN,NN,NN,NN,NN,老,,
27586,27586,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,太,,
27587,27587,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,太,,
27588,27588,VV,NN,NN,NN,DEG,NN,NN,NN,NN,k,NN,们,,
27589,27589,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27590,27590,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,眼,,
27591,27591,NN,NN,LC,NN,NN,NN,NN,NN,NN,NN,LC,里,,
27592,27592,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,也,,
27593,27593,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,再,,
27594,27594,AD,VV,AD,AD,AD,VV,AD,VV,VV,AD,AD,不,,
27595,27595,VV,VV,VV,VV,VV,VV,AD,VV,VV,VV,VV,见,,
27596,27596,VE,VE,VE,VE,VE,VE,AD,VE,VE,VV,VE,有,,
27597,27597,NN,CD,CD,CD,CD,CD,CD,VV,CD,CD,CD,一,,
27598,27598,NN,CD,CD,CD,NN,CD,CD,VV,CD,CD,CD,点,,
27599,27599,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,泪,,
27600,27600,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
27601,27601,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,痕,,
27602,27602,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,迹,,
27603,27603,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
27604,27604,NR,NR,NR,NR,NR,NR,NR,PN,NR,NR,NR,何,,
27605,27605,NR,NR,NR,NR,NR,NR,NR,NN,NR,NR,NR,志,,
27606,27606,NR,NR,NR,NR,NR,NR,NR,NN,NR,NR,NR,武,,
27607,27607,AD,VA,AD,AD,AD,AD,AD,AD,AD,VA,AD,依,,
27608,27608,AD,VA,AD,AD,AD,AD,AD,AD,AD,VA,AD,然,,
27609,27609,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,不,,
27610,27610,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,回,,
27611,27611,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,答,,
27612,27612,NN,NR,NR,NR,NR,NR,NR,NR,NR,M,NR,张,,
27613,27613,NN,NN,NN,NN,NN,NN,NN,NR,NR,NN,NN,老,,
27614,27614,NN,NN,NN,NN,NN,NN,NN,NR,NR,NN,NN,师,,
27615,27615,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
27616,27616,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,问,,
27617,27617,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,题,,
27618,27618,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27619,27619,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,脸,,
27620,27620,LC,NN,LC,NN,NN,NN,NN,NN,NN,NN,LC,上,,
27621,27621,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
27622,27622,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,表,,
27623,27623,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,情,,
27624,27624,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,更,,
27625,27625,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,加,,
27626,27626,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,傲,,
27627,27627,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,慢,,
27628,27628,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
27629,27629,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,我,,
27630,27630,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,说,,
27631,27631,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,：,,
27632,27632,AD,AD,AD,AD,P,AD,AD,AD,AD,P,AD,都,,
27633,27633,VV,VV,VV,VV,P,VV,VV,VV,VV,P,VV,怨,,
27634,27634,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,我,,
27635,27635,NN,NN,NN,NN,NN,NN,NN,NN,VA,NN,NN,命,,
27636,27636,VV,NN,NN,NN,NN,NN,NN,NN,VA,NN,NN,运,,
27637,27637,AD,VV,VV,VA,VA,VA,VA,VA,VA,VA,VA,不,,
27638,27638,VA,VV,VV,VA,VA,VA,VA,VA,VA,VA,VA,济,,
27639,27639,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27640,27640,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,分,,
27641,27641,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,配,,
27642,27642,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,到,,
27643,27643,NN,PN,JJ,DT,AD,JJ,PN,PN,PN,PN,JJ,这,,
27644,27644,NN,PN,JJ,DT,AD,JJ,PN,PN,PN,PN,JJ,么,,
27645,27645,NN,M,M,M,M,M,M,PN,M,M,M,个,,
27646,27646,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,单,,
27647,27647,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,位,,
27648,27648,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
27649,27649,CS,CS,CS,CS,P,SCONJ,CS,CS,CS,CS,CS,如,,
27650,27650,CS,CS,CS,CS,P,SCONJ,CS,CS,CS,CS,CS,果,,
27651,27651,P,VV,P,P,VV,JJ,P,P,P,P,P,在,,
27652,27652,NN,VV,NN,NN,NN,NN,NN,NN,NN,NN,NN,野,,
27653,27653,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,战,,
27654,27654,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,军,,
27655,27655,NN,LC,LC,LC,NN,LC,NN,LC,LC,LC,LC,里,,
27656,27656,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
27657,27657,NN,VV,AD,VV,VV,AD,AD,VV,VV,AD,AD,没,,
